sl_no,ac_code,polling_station_no,total_electors,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,0,total_valid_votes,rejected_votes,total,tendered_votes
152,88,152,0,107,3,31,33,166,1,3,403,3,0,0,2,5,1,1,1,0,0,0,0,0,0,0,1,1,1,0,1,1,3,0,8,768,0,776,0
153,88,153,0,155,0,22,25,149,2,1,298,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,2,0,1,0,1,0,0,2,9,662,0,671,0
154,88,154,0,135,2,28,25,155,1,4,303,0,0,1,0,2,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,661,0,668,0
155,88,155,0,169,3,19,6,49,2,0,398,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,651,0,653,0
156,88,156,0,171,2,10,11,37,0,2,267,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,505,0,506,0
157,88,157,0,220,2,23,7,59,0,2,553,1,0,1,2,1,0,0,3,1,1,0,1,1,0,2,1,3,0,0,2,0,2,1,2,889,0,891,0
158,88,158,0,122,1,22,8,44,0,2,398,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,604,0,604,0
159,88,159,0,94,0,11,27,202,1,3,380,2,1,3,1,4,1,0,1,1,0,1,2,1,1,1,2,0,0,0,1,0,0,0,1,741,0,742,0
160,88,160,0,125,0,34,70,120,5,1,390,4,0,0,0,4,2,0,1,1,1,1,0,1,0,1,2,1,1,0,1,1,3,2,6,772,0,778,0
161,88,161,0,95,0,27,21,152,1,1,501,0,0,1,4,0,2,1,1,0,0,0,3,1,1,1,0,1,1,0,1,1,1,1,5,819,0,824,0
